sku,name,brand,silo,level,category,surface,price,color,sizes,description,badge,angle1 (main),angle2,angle3,angle4,angle5,angle6
GK-CMP-069,Adidas F50 League IN #144,Adidas,Velocidade,Academy,Chuteiras,IN,8900,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-069-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-069-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-069-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-069-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-069-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-069-6.png
GK-CMP-070,Adidas F50 League AG #147,Adidas,Velocidade,Academy,Chuteiras,AG,19200,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-070-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-070-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-070-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-070-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-070-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-070-6.png
GK-CMP-071,New Balance Furon V7 Pro HG #148,New Balance,Velocidade,Academy,Chuteiras,HG,12500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-071-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-071-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-071-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-071-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-071-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-071-6.png
GK-CMP-072,Puma Ultra Ultimate HG #150,Puma,Velocidade,Elite,Chuteiras,HG,12500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-072-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-072-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-072-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-072-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-072-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-072-6.png
GK-CMP-073,New Balance Furon V7 Pro FG #153,New Balance,Velocidade,Elite,Chuteiras,FG,21500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-073-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-073-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-073-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-073-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-073-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-073-6.png
GK-CMP-074,New Balance Furon V7 Pro IN #155,New Balance,Velocidade,Elite,Chuteiras,IN,4500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-074-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-074-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-074-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-074-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-074-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-074-6.png
GK-CMP-075,Adidas Predator Elite IN #157,Adidas,Precisão,Academy,Chuteiras,IN,21500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-075-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-075-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-075-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-075-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-075-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-075-6.png
GK-CMP-076,Nike Phantom GX 2 IN #159,Nike,Controlo,Pro,Chuteiras,IN,8900,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-076-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-076-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-076-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-076-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-076-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-076-6.png
GK-CMP-077,Adidas F50 League SG #160,Adidas,Velocidade,Academy,Chuteiras,SG,21500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-077-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-077-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-077-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-077-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-077-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-077-6.png
GK-CMP-078,Adidas Predator Elite AG #161,Adidas,Precisão,Elite,Chuteiras,AG,6800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-078-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-078-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-078-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-078-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-078-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-078-6.png
GK-CMP-079,Nike Mercurial Vapor 16 FG #162,Nike,Velocidade,Academy,Chuteiras,FG,8900,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-079-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-079-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-079-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-079-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-079-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-079-6.png
GK-CMP-080,Nike Phantom GX 2 FG #169,Nike,Controlo,Pro,Chuteiras,FG,18500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-080-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-080-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-080-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-080-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-080-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-080-6.png
GK-CMP-081,New Balance Tekela V4 Pro FG #170,New Balance,Controlo,Elite,Chuteiras,FG,12500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-081-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-081-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-081-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-081-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-081-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-081-6.png
GK-CMP-082,Adidas F50 League HG #171,Adidas,Velocidade,Elite,Chuteiras,HG,12500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-082-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-082-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-082-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-082-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-082-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-082-6.png
GK-CMP-083,New Balance Furon V7 Pro SG #173,New Balance,Velocidade,Pro,Chuteiras,SG,8900,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-083-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-083-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-083-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-083-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-083-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-083-6.png
GK-CMP-084,Puma Future Ultimate FG #174,Puma,Agilidade,Elite,Chuteiras,FG,12500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-084-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-084-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-084-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-084-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-084-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-084-6.png
GK-CMP-085,Nike Phantom GX 2 AG #177,Nike,Controlo,Pro,Chuteiras,AG,15800,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-085-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-085-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-085-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-085-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-085-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-085-6.png
GK-CMP-086,Joma Top Flex Rebound SG #178,Joma,Clássico,Club,Chuteiras,SG,8900,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-086-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-086-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-086-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-086-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-086-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-086-6.png
GK-CMP-087,New Balance Tekela V4 Pro IN #182,New Balance,Controlo,Pro,Chuteiras,IN,12500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-087-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-087-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-087-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-087-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-087-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-087-6.png
GK-CMP-088,Mizuno Morelia Neo IV HG #183,Mizuno,Clássico,Elite,Chuteiras,HG,19200,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-088-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-088-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-088-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-088-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-088-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-088-6.png
GK-CMP-089,Nike Mercurial Vapor 16 AG #184,Nike,Velocidade,Academy,Chuteiras,AG,21500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-089-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-089-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-089-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-089-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-089-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-089-6.png
GK-CMP-090,Puma Ultra Ultimate MG #185,Puma,Velocidade,Elite,Chuteiras,MG,15800,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-090-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-090-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-090-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-090-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-090-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-090-6.png
GK-CMP-091,New Balance Tekela V4 Pro MG #186,New Balance,Controlo,Pro,Chuteiras,MG,8900,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-091-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-091-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-091-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-091-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-091-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-091-6.png
GK-CMP-092,Mizuno Morelia Neo IV SG #191,Mizuno,Clássico,Elite,Chuteiras,SG,8900,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-092-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-092-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-092-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-092-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-092-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-092-6.png
GK-CMP-093,Mizuno Morelia Neo IV SG #193,Mizuno,Clássico,Elite,Chuteiras,SG,4500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-093-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-093-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-093-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-093-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-093-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-093-6.png
GK-CMP-094,Puma Future Ultimate SG #195,Puma,Agilidade,Academy,Chuteiras,SG,18500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-094-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-094-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-094-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-094-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-094-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-094-6.png
GK-CMP-095,New Balance Tekela V4 Pro MG #196,New Balance,Controlo,Pro,Chuteiras,MG,4500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-095-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-095-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-095-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-095-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-095-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-095-6.png
GK-CMP-096,New Balance Tekela V4 Pro SG #197,New Balance,Controlo,Club,Chuteiras,SG,4500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-096-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-096-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-096-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-096-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-096-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-096-6.png
GK-CMP-097,Nike Mercurial Vapor 16 IN #198,Nike,Velocidade,Elite,Chuteiras,IN,18500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-097-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-097-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-097-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-097-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-097-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-097-6.png
GK-CMP-098,Adidas Predator Elite AG #200,Adidas,Precisão,Pro,Chuteiras,AG,6800,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-098-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-098-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-098-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-098-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-098-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-098-6.png
GK-CMP-099,Nike Mercurial Vapor 16 HG #202,Nike,Velocidade,Pro,Chuteiras,HG,18500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-099-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-099-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-099-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-099-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-099-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-099-6.png
GK-CMP-100,Adidas F50 League HG #203,Adidas,Velocidade,Club,Chuteiras,HG,15800,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-100-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-100-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-100-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-100-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-100-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-100-6.png
GK-CMP-101,Nike Mercurial Vapor 16 HG #205,Nike,Velocidade,Pro,Chuteiras,HG,15800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-101-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-101-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-101-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-101-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-101-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-101-6.png
GK-CMP-102,Adidas Predator Elite SG #206,Adidas,Precisão,Club,Chuteiras,SG,19200,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-102-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-102-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-102-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-102-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-102-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-102-6.png
