sku,name,brand,silo,level,category,surface,price,color,sizes,description,badge,angle1 (main),angle2,angle3,angle4,angle5,angle6
GK-SOC-072,Puma Ultra Ultimate TF #201,Puma,Velocidade,Elite,Chuteiras,TF,18500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-072-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-072-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-072-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-072-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-072-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-072-6.png
GK-SOC-073,Mizuno Morelia Neo IV TF #217,Mizuno,Clássico,Pro,Chuteiras,TF,12500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-073-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-073-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-073-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-073-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-073-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-073-6.png
GK-SOC-074,Adidas Predator Elite TF #218,Adidas,Precisão,Club,Chuteiras,TF,19200,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-074-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-074-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-074-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-074-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-074-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-074-6.png
GK-SOC-075,Mizuno Morelia Neo IV TF #220,Mizuno,Clássico,Club,Chuteiras,TF,19200,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-075-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-075-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-075-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-075-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-075-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-075-6.png
GK-SOC-076,New Balance Tekela V4 Pro TF #226,New Balance,Controlo,Pro,Chuteiras,TF,18500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-076-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-076-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-076-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-076-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-076-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-076-6.png
GK-SOC-077,Adidas F50 League TF #228,Adidas,Velocidade,Pro,Chuteiras,TF,8900,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-077-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-077-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-077-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-077-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-077-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-077-6.png
GK-SOC-078,Joma Top Flex Rebound TF #231,Joma,Clássico,Pro,Chuteiras,TF,21500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-078-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-078-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-078-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-078-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-078-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-078-6.png
GK-SOC-079,Puma Future Ultimate TF #235,Puma,Agilidade,Elite,Chuteiras,TF,18500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-079-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-079-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-079-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-079-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-079-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-079-6.png
GK-SOC-080,Mizuno Morelia Neo IV TF #236,Mizuno,Clássico,Elite,Chuteiras,TF,4500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-080-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-080-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-080-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-080-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-080-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-080-6.png
GK-SOC-081,Nike Phantom GX 2 TF #238,Nike,Controlo,Elite,Chuteiras,TF,8900,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-081-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-081-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-081-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-081-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-081-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-081-6.png
GK-SOC-082,Mizuno Morelia Neo IV TF #239,Mizuno,Clássico,Elite,Chuteiras,TF,8900,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-082-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-082-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-082-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-082-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-082-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-082-6.png
GK-SOC-083,Nike Phantom GX 2 TF #246,Nike,Controlo,Pro,Chuteiras,TF,18500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-083-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-083-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-083-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-083-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-083-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-083-6.png
GK-SOC-084,Nike Mercurial Vapor 16 TF #247,Nike,Velocidade,Club,Chuteiras,TF,21500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-084-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-084-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-084-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-084-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-084-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-084-6.png
GK-SOC-085,New Balance Tekela V4 Pro TF #250,New Balance,Controlo,Club,Chuteiras,TF,8900,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-085-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-085-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-085-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-085-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-085-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-085-6.png
GK-SOC-086,New Balance Tekela V4 Pro TF #252,New Balance,Controlo,Elite,Chuteiras,TF,6800,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-086-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-086-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-086-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-086-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-086-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-086-6.png
GK-SOC-087,Nike Phantom GX 2 TF #257,Nike,Controlo,Pro,Chuteiras,TF,4500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-087-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-087-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-087-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-087-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-087-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-087-6.png
GK-SOC-088,Adidas F50 League TF #259,Adidas,Velocidade,Pro,Chuteiras,TF,12500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-088-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-088-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-088-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-088-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-088-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-088-6.png
GK-SOC-089,Adidas Predator Elite TF #260,Adidas,Precisão,Club,Chuteiras,TF,8900,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-089-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-089-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-089-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-089-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-089-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-089-6.png
GK-SOC-090,New Balance Tekela V4 Pro TF #261,New Balance,Controlo,Academy,Chuteiras,TF,15800,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-090-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-090-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-090-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-090-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-090-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-090-6.png
GK-SOC-091,Adidas F50 League TF #262,Adidas,Velocidade,Pro,Chuteiras,TF,21500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-091-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-091-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-091-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-091-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-091-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-091-6.png
GK-SOC-092,New Balance Tekela V4 Pro TF #263,New Balance,Controlo,Elite,Chuteiras,TF,8900,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-092-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-092-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-092-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-092-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-092-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-092-6.png
GK-SOC-093,Puma Ultra Ultimate TF #265,Puma,Velocidade,Club,Chuteiras,TF,19200,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-093-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-093-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-093-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-093-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-093-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-093-6.png
GK-SOC-094,Puma Future Ultimate TF #278,Puma,Agilidade,Elite,Chuteiras,TF,21500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-094-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-094-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-094-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-094-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-094-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-094-6.png
GK-SOC-095,Adidas Predator Elite TF #290,Adidas,Precisão,Academy,Chuteiras,TF,15800,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-095-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-095-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-095-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-095-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-095-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-095-6.png
GK-SOC-096,Nike Mercurial Vapor 16 TF #291,Nike,Velocidade,Club,Chuteiras,TF,6800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-096-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-096-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-096-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-096-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-096-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-096-6.png
GK-SOC-097,Nike Phantom GX 2 TF #294,Nike,Controlo,Academy,Chuteiras,TF,21500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-097-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-097-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-097-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-097-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-097-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-097-6.png
GK-SOC-098,Adidas Predator Elite TF #295,Adidas,Precisão,Elite,Chuteiras,TF,19200,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-098-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-098-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-098-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-098-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-098-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-098-6.png
GK-SOC-099,Mizuno Morelia Neo IV TF #299,Mizuno,Clássico,Club,Chuteiras,TF,12500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-099-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-099-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-099-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-099-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-099-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-099-6.png
GK-SOC-100,New Balance Furon V7 Pro TF #303,New Balance,Velocidade,Academy,Chuteiras,TF,15800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-100-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-100-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-100-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-100-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-100-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-100-6.png
GK-SOC-101,Puma Future Ultimate TF #311,Puma,Agilidade,Academy,Chuteiras,TF,8900,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-101-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-101-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-101-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-101-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-101-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-101-6.png
GK-SOC-102,Puma Ultra Ultimate TF #314,Puma,Velocidade,Club,Chuteiras,TF,8900,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-102-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-102-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-102-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-102-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-102-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-102-6.png
GK-SOC-103,Joma Top Flex Rebound TF #319,Joma,Clássico,Elite,Chuteiras,TF,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-103-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-103-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-103-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-103-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-103-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-103-6.png
GK-SOC-104,Adidas F50 League TF #321,Adidas,Velocidade,Academy,Chuteiras,TF,18500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-104-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-104-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-104-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-104-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-104-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-104-6.png
GK-SOC-105,Nike Mercurial Vapor 16 TF #327,Nike,Velocidade,Elite,Chuteiras,TF,12500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-105-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-105-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-105-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-105-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-105-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-105-6.png
GK-SOC-106,Puma Future Ultimate TF #332,Puma,Agilidade,Pro,Chuteiras,TF,6800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-106-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-106-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-106-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-106-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-106-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-106-6.png
GK-SOC-107,Puma Ultra Ultimate TF #340,Puma,Velocidade,Pro,Chuteiras,TF,8900,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-107-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-107-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-107-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-107-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-107-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-107-6.png
